7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
7.294561313815020043e+00,7.294999853595752093e+00,7.299442569660388180e+00,7.307812196768550983e+00,7.319963566856171333e+00,7.335686824956182406e+00,7.354712008879645602e+00,7.376714821233823827e+00,7.401323387502376505e+00,7.428125772763049639e+00,7.456678022301523434e+00,7.486512496751923429e+00,7.517146288336554960e+00,7.548089528580049112e+00,7.578853426624004186e+00,7.608957908189170283e+00,7.637938755924450263e+00,7.665354180470285606e+00,7.690790776743915202e+00,7.713868840964496876e+00,7.734247040481466939e+00,7.751626440617079616e+00,7.765753900806352306e+00,7.776424856795523866e+00,7.783485507103152123e+00,7.786834420936918910e+00,7.786423581859176046e+00,7.782258877236380989e+00,7.774400038385953948e+00,7.762960030812536161e+00,7.748103888452902765e+00,7.730046980875100004e+00,7.709052698372476087e+00,7.685429537358666963e+00,7.659527567944909521e+00,7.631734267636692159e+00,7.602469710302831807e+00,7.572181108494610235e+00,7.541336720279430139e+00,7.510419149278175333e+00,7.479918088555529643e+00,7.450322585018851029e+00,7.422112930159540767e+00,7.395752313892444363e+00,7.371678408916912062e+00,7.350295080940519199e+00,7.331964442441117669e+00,7.316999481495514601e+00,7.305657499959016477e+00,7.298134585002519437e+00
